Date,Type,Link
2024-01-29 08:41:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7155228857606803457
2024-01-29 08:41:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7156317298910183424
2024-01-29 08:41:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7155999732933300225
2024-01-29 08:41:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7157058719111942144
2024-01-29 08:30:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7157607931931193345
2024-01-29 03:40:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7157006631304589312
2024-01-28 08:24:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7157186774446829568
2024-01-28 08:23:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7157186774446829568?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7157186774446829568%2C7157207618711609344%29
2024-01-28 02:39:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7153012552367497217
2024-01-27 18:46:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7155997072092000256
2024-01-27 04:36:39,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7156227667724247041
2024-01-25 07:08:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7156135650981814272
2024-01-25 04:23:31,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7156126048152158209
2024-01-24 09:42:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7155845925779775488
2024-01-24 09:42:22,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7155845925779775488?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7155845925779775488%2C7155853792767344640%29
2024-01-24 08:45:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7155793859766034432
2024-01-24 07:04:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7155812344177033216
2024-01-23 18:28:01,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7155179126272741376
2024-01-22 18:28:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7155212005555986432
2024-01-22 18:20:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7154490773860683777?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7154490773860683777%2C7155248294938435584%29
2024-01-22 14:23:02,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7155198908216881152
2024-01-22 13:43:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7155179126272741376?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7155179126272741376%2C7155191584064450560%29
2024-01-22 12:47:30,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7155172354074062849
2024-01-22 11:24:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7155127046774394880
2024-01-22 05:56:53,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7155072626250420225
2024-01-22 03:50:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7154490773860683777
2024-01-21 10:17:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A6744146-7154769462049595392
2024-01-21 10:13:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7154650228220956672
2024-01-21 10:08:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7154490773860683777?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7154490773860683777%2C7154772171305680896%29
2024-01-21 10:08:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7154490773860683777?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7154490773860683777%2C7154772194626007040%29
2024-01-21 09:57:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7154490773860683777?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7154490773860683777%2C7154761957856677889%29
2024-01-21 09:56:46,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7154490773860683777?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7154490773860683777%2C7154551524671541248%29
2024-01-21 09:52:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7154527917962600448
2024-01-20 08:38:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7154378384104411137
2024-01-20 06:10:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7154344358266241024
2024-01-20 06:09:19,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7154146901758513152
2024-01-20 05:59:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7154317876428967936
2024-01-19 07:19:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7153958704743108609
2024-01-18 10:27:19,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7152300813317459968
2024-01-18 10:15:22,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7151936633766821889
2024-01-15 17:28:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7152698445730885632
2024-01-15 15:42:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7152632405806174208
2024-01-13 10:19:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7149752572524773376
2024-01-12 14:10:15,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7151554663211786240
2024-01-10 13:47:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7138835026267332608
2024-01-10 13:47:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7148131278746189826
2024-01-10 13:47:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7148263983727243265
2024-01-10 13:47:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7149021782337916929
2024-01-10 13:46:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7150463079523287042
2024-01-10 11:32:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7147940129163067392
2024-01-10 11:31:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7150357504491683841
2024-01-10 11:31:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7148364305879474176
2024-01-10 11:31:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7150501716063322114
2024-01-09 18:43:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7150188460274782208
2024-01-08 09:07:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7138162548918407168
2024-01-07 17:56:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7149779888999153664
2023-12-25 14:51:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142725351234752512?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7142725351234752512%2C7142736668779769857%29
2023-12-25 10:20:13,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134439259704360961
2023-12-21 18:31:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7111268817418301440
2023-12-18 07:30:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7142375096068755456
2023-12-16 05:23:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7138855892388614144
2023-12-13 10:27:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7140227575548649473
2023-11-27 03:21:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7086562669805154304
2023-11-26 05:56:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134382762697916417
2023-11-22 17:01:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7132920879054782464
2023-11-15 18:49:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7129792058990477312
2023-11-11 10:03:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7129007342888620032
2023-11-10 05:18:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128593202550341632
2023-11-08 16:59:07,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128056579894951938
2023-11-08 07:30:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7127708644401442816?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7127708644401442816%2C7127894521769586688%29
2023-11-08 03:07:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7127671654104674304
2023-11-07 11:14:50,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7127529794371559425
2023-11-02 12:54:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7125826343061098497
2023-10-27 08:21:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123346448376561665?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7123346448376561665%2C7123548954239066112%29
2023-10-26 17:17:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123281125430415360
2023-10-26 17:16:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123346448376561665?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7123346448376561665%2C7123347492368179201%29
2023-10-26 17:16:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123346448376561665?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7123346448376561665%2C7123350358088630272%29
2023-10-24 09:16:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A7036558-7122411483522564097?commentUrn=urn%3Ali%3Acomment%3A%28groupPost%3A7036558-7122411483522564097%2C7122500902980063233%29
2023-10-24 09:16:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A7036558-7122411483522564097
2023-10-21 19:05:28,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7121491971335933952
2023-10-21 07:02:19,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A4371519-7121361224461656064
2023-10-21 04:49:44,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7121347939494412288
2023-10-20 13:16:52,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116693715015868416
2023-10-20 10:34:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7119724954052435970?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7119724954052435970%2C7121064286101139456%29
2023-10-19 19:40:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120782155487535105
2023-10-18 14:59:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7120392512887803904
2023-10-18 11:03:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7056935253063405569
2023-10-18 08:08:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120314622250729472
2023-10-18 06:44:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7120265010445996033
2023-10-17 10:00:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7119971176243740672
2023-10-17 07:40:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7119593918932951040
2023-10-17 03:11:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A7036558-7115215522668978176
2023-10-17 03:03:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7119723330215018496
2023-10-16 11:26:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7115035327890624512
2023-10-16 07:43:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7119573033375203328
2023-10-13 18:23:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118483030385557504
2023-10-13 04:31:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118430212651941889?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7118430212651941889%2C7118442894985695232%29
2023-10-12 05:06:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7118075705199853569
2023-10-11 17:52:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117916795461586944
2023-10-11 08:09:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117728111546298368
2023-10-11 06:59:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117758447378432000
2023-10-11 06:57:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117758208919695360
2023-10-10 10:58:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117456230205308929
2023-10-09 09:15:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117008866118111232?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7117008866118111232%2C7117029285692944384%29
2023-10-09 09:14:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116008662946521088?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7116008662946521088%2C7117028996751499264%29
2023-10-09 07:46:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117048552035377152
2023-10-09 07:30:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7116956509435047936
2023-10-09 04:57:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116814626205433856
2023-10-09 04:54:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115681162777243648
2023-10-09 04:52:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117008866118111232
2023-10-09 03:11:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116045908965793792
2023-10-07 07:27:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116248995986907137
2023-10-07 07:27:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114637619698823169
2023-10-06 14:57:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116014585958072320
2023-10-06 10:40:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116008662946521088
2023-10-06 10:34:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115276883243524096
2023-10-06 10:33:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A7036558-7115923381069254658
2023-10-06 10:33:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114820883973603328
2023-10-06 05:14:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115904451151859712
2023-10-06 03:42:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112294484704378880
2023-10-06 03:41:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115551469965086720
2023-10-05 17:40:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115659413897506816
2023-10-04 13:58:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115184036410507264
2023-10-03 12:01:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7114934664334635008
2023-10-02 15:43:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7114532242210635777
2023-09-30 13:34:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113016601204948992
2023-09-30 13:33:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113741759016288256
2023-09-30 13:32:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7113472967048638464
2023-09-30 04:38:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113070413114408960
2023-09-28 18:25:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113069827832889345
2023-09-28 05:11:19,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113023478395502592
2023-09-26 20:10:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7102171509586096128
2023-09-26 20:06:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112292559908945920
2023-09-26 20:06:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112337521182683136
2023-09-26 05:12:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107235250933551105
2023-09-26 05:06:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112292212549328896
2023-09-25 05:47:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7111944914287943680
2023-09-25 03:16:56,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7111853878593085440
2023-09-24 16:30:35,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7111560641332613120
2023-09-24 16:30:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7111695246362603520
2023-09-23 06:02:55,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7106807878207901696
2023-09-23 06:01:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7106218830900690944
2023-09-22 14:26:50,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7110835533521518592
2023-09-22 06:57:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7110710223820005377
2023-09-21 11:39:49,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7067431084073910272
2023-09-21 11:35:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A3063585-7110436919603277824
2023-09-21 11:35:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A3063585-7110338667281281024
2023-09-21 11:35:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A3063585-7110330694047801344
2023-09-21 11:34:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7110578791617331201
2023-09-21 03:05:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7109869991788724224
2023-09-21 03:04:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7110134855887187968
2023-09-21 03:04:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A6773411-7110421046595366912
2023-09-19 06:03:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7108033017922686976?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7108033017922686976%2C7108050624054775808%29
2023-09-19 05:06:32,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7109755488287817729
2023-09-18 17:18:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7104455563048071168
2023-09-18 16:56:11,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7109549602973892610
2023-09-18 16:56:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7109549602973892610?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7109549602973892610%2C7109567080798064640%29
2023-09-18 16:54:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7109549949746360320?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7109549949746360320%2C7109574938973380608%29
2023-09-18 16:01:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7109477414220500993
2023-09-18 13:16:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A10313446-7108683814616379392
2023-09-18 13:16:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7107431170568585217
2023-09-18 13:15:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7109437076474859520
2023-09-18 07:13:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7107226734122463234
2023-09-17 08:33:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7108870495940280320
2023-09-16 08:56:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107967225222860802
2023-09-15 17:41:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7103995038585544704
2023-09-15 15:37:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108411632921280512
2023-09-15 15:37:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7107742850951331840
2023-09-15 15:21:35,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7103374050902634496
2023-09-14 11:17:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7108033017922686976
2023-09-14 11:17:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7106844810568761344
2023-09-14 07:15:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7107736505464291328
2023-09-14 07:07:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107610686779748352
2023-09-14 07:01:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107968539394736128
2023-09-05 05:23:41,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7096732153937375232
2023-09-05 05:23:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102354141762531328
2023-08-29 06:05:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6882016495971397634?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6882016495971397634%2C6882166652935512064%29
2023-08-29 06:03:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6982668061036199936?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6982668061036199936%2C6983027952347201536%29
2023-08-27 16:29:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100152616940187648
2023-08-27 16:28:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A6744146-7098951609262452736
2023-08-27 15:01:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7100358929846583296
2023-08-27 14:48:47,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7096025069516173312
2023-08-27 14:48:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7098015283646267393
2023-08-27 14:47:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7098013565135056896
2023-08-27 14:43:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101471044577722368
2023-08-25 10:59:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7098011410181345280
2023-08-24 05:19:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7099805553786331136
2023-08-11 18:59:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7093458852720869377
2023-08-11 18:59:13,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7091411820866940928
2023-08-11 18:58:56,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7093131620844539904
2023-08-11 18:57:24,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7094387502572048384
2023-08-01 15:33:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087279920762040320
2023-07-15 06:14:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7085822593764655104
2023-07-15 04:38:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7085624852849594368
2023-07-11 17:16:24,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A6744146-7084241026965549057
2023-07-11 11:11:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A6744146-7084375012194836480
2023-07-11 11:09:40,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079728840230453248
2023-07-11 11:08:49,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7083406009737646080
2023-05-30 02:07:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7064467843500711936
2023-05-24 17:59:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7063806645641895936
2023-05-23 16:48:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7044754696808370177
2023-05-17 15:47:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7060253865325056000
2023-05-17 15:43:53,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7062739976903413760
2023-05-07 04:39:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7058040326690660353
2023-04-27 08:53:13,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7056225884252352512
2023-03-29 17:27:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7043823085640175616
2023-03-18 11:56:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7042440531871727616
2023-03-18 11:56:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7039902205998419972
2023-03-18 11:47:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7042012346730299392
2023-03-15 17:26:52,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7040162593512071168
2023-03-09 05:51:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7038794386528231424
2023-03-01 18:03:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7036663556074848256
2023-02-27 17:32:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7035346762269663232
2023-02-21 15:12:36,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7033366271928778752
2023-01-06 03:00:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7015504443198631936
